order_id,tracking,declared_weight,carrier_total,outvio_estimate,factura,servicio,destino,billed_weight,weight_check,billed_portes,importe,scope,zone_or_country,expected_portes,diff,verdict,note,fuel_period,billed_fuel,expected_fuel,fuel_verdict,fuel_diff,cost_diff
ES26019593,4454204,154.82,60.64,28.43,72531,*B2C,VAL,168.0,ok,51.37,60.64,national,area_bcn/corto/medio/largo,51.37,0.0,OK,heavy-approx,2026-04-13..2026-04-19,4.27,3.89,MISMATCH,0.38,0.38
26020159,4501138,,31.51,0.0,72531,S-24,BAR,131.04,no-declared,24.29,31.51,national,area_bcn/corto/medio/largo,24.29,0.0,OK,heavy-approx,2026-04-13..2026-04-19,2.22,1.84,MISMATCH,0.38,0.38
26022283,4721496,,31.53,0.0,72531,S-24,IBI,19.591,no-declared,20.56,31.53,national,baleares,20.56,0.0,OK,,2026-04-27..2026-05-03,1.97,1.71,MISMATCH,0.26,0.26
ES26018785,4398111,0.96,41.76,8.66,72531,CLS,IT,1.25,ok,9.47,41.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,6.89,6.89,OK,0.0,0.0
ES26018641,4372421,0.34,42.01,8.66,72531,CLS,IT,1.058,STRAY-HIGH,9.47,42.01,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,6.89,6.89,OK,0.0,0.0
ES26019246,4431094,0.2,42.01,8.66,72531,CLS,IT,1.129,STRAY-HIGH,9.47,42.01,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,6.89,6.89,OK,0.0,0.0
26021295,4592753,,32.04,0.0,72531,S-13,CAD,25.078,no-declared,29.55,32.04,,,,,UNVERIFIED,service not modelled (S-13),2026-04-20..2026-04-26,2.49,,NO-INDEX,,
ES26018303,4346225,5.3,45.91,12.44,72531,CLS,IT,6.2,ok,12.93,45.91,international,ITALIA,12.93,0.0,OK,,2026-04-06..2026-04-12,7.58,7.40,MISMATCH,0.18,0.18
ES26018600,4370798,,32.27,10.57,72531,S-48,MEL,1.0,no-declared,10.57,32.27,,,,,UNVERIFIED,service not modelled (S-48),2026-04-13..2026-04-19,1.03,,NO-INDEX,,
ES26019144,4426162,15.9,51.79,17.83,72531,CLS,IT,16.8,ok,17.83,51.79,international,ITALIA,17.83,0.0,OK,,2026-04-13..2026-04-19,8.56,8.56,OK,0.0,0.0
26020403,4537504,,32.57,0.0,72531,S-24,TAR,131.0,no-declared,25.04,32.57,national,area_bcn/corto/medio/largo,25.04,0.0,OK,heavy-approx,2026-04-20..2026-04-26,2.53,2.11,MISMATCH,0.42,0.42
26020115,4501128,,33.21,0.0,72531,S-24,VAL,91.2,no-declared,25.87,33.21,national,area_bcn/corto/medio/largo,25.87,0.0,OK,heavy-approx,2026-04-13..2026-04-19,2.34,1.96,MISMATCH,0.38,0.38
ES26018891,4402092,37.2,57.43,24.42,72531,CLS,IT,23.25,stray-low,22.53,57.43,international,ITALIA,22.53,0.0,OK,,2026-04-13..2026-04-19,9.5,9.50,OK,0.0,0.0
26022163,4689184,,33.71,0.0,72531,S-24,MEN,20.097,no-declared,25.29,33.71,national,baleares,25.29,0.0,OK,,2026-04-27..2026-05-03,2.12,2.10,OK,0.02,0.02
26021400,4619471,,34.02,0.0,72531,S-24,MLL,21.718,no-declared,25.29,34.02,national,baleares,25.29,0.0,OK,,2026-04-20..2026-04-26,2.13,2.13,OK,0.0,0.0
Z97X-2603-170952,4074261,,34.27,3.17,51824,*B2C,ZAR,5.4,no-declared,4.68,10.68,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-03-23..2026-03-29,0.75,0.36,MISMATCH,0.39,0.39
26020351,4501214,,34.41,0.0,72531,S-24,BAR,147.0,no-declared,26.99,34.41,national,area_bcn/corto/medio/largo,26.99,0.0,OK,heavy-approx,2026-04-13..2026-04-19,2.42,2.04,MISMATCH,0.38,0.38
ES26018790,4398280,144.02,63.23,26.83,72531,*B2C,SEV,144.02,ok,58.59,63.23,national,area_bcn/corto/medio/largo,58.59,0.0,OK,heavy-approx,2026-04-13..2026-04-19,4.44,4.44,OK,0.0,0.0
26020437,4537525,,34.62,0.0,72531,S-24,MEN,23.05,no-declared,25.29,34.62,national,baleares,25.29,0.0,OK,,2026-04-20..2026-04-26,2.13,2.13,OK,0.0,0.0
26021505,4619509,,34.62,0.0,72531,S-24,MLL,23.445,no-declared,25.29,34.62,national,baleares,25.29,0.0,OK,,2026-04-20..2026-04-26,2.13,2.13,OK,0.0,0.0
C124371 / 156070 SAC,9161106,,35.16,0.0,72531,CLS,BAR,26.809,no-declared,29.42,35.16,international,,,,UNVERIFIED,country not in tariff (ESPANA),2026-03-30..2026-04-05,5.74,5.74,OK,0.0,0.0
26021331,4592770,,35.3,0.0,72531,S-24,MAD,98.0,no-declared,27.55,35.3,national,area_bcn/corto/medio/largo,27.55,0.0,OK,heavy-approx,2026-04-20..2026-04-26,2.75,2.32,MISMATCH,0.43,0.43
26020701,4568051,,35.81,0.0,72531,S-24,OPO,56.0,no-declared,27.03,35.81,national,portugal,27.03,0.0,OK,heavy-approx,2026-04-20..2026-04-26,2.7,2.28,MISMATCH,0.42,0.42
ES26019561,4453398,22.48,35.9,9.88,72531,*B2C,LEI,69.12,STRAY-HIGH,27.36,35.9,national,portugal,27.36,0.0,OK,heavy-approx,2026-04-13..2026-04-19,2.45,2.07,MISMATCH,0.38,0.38
ES26019271,4432238,10.4,37.01,4.33,72531,*B2C,TOL,32.491,STRAY-HIGH,16.79,37.01,national,area_bcn/corto/medio/largo,16.79,0.0,OK,,2026-04-13..2026-04-19,2.52,1.27,MISMATCH,1.25,1.25
Z97X-2604-172905,4303238,3.24,42.27,4.08,72531,*B2C,BAR,105.6,STRAY-HIGH,33.99,42.27,national,area_bcn/corto/medio/largo,27.99-41.43,3.08,MISMATCH,heavy-approx,2026-04-06..2026-04-12,3.03,2.63,MISMATCH,0.4,3.48
ES26019409,4440989,101.78,87.31,48.65,72531,*B2C,LIS,167.04,STRAY-HIGH,73.42,87.31,national,portugal,73.42,0.0,OK,heavy-approx,2026-04-13..2026-04-19,5.95,5.56,MISMATCH,0.39,0.39
ES26022551,4742564,119.87,121.15,106.97,72531,*B2C,IBI,119.87,ok,75.1,121.15,national,baleares,75.10,0.0,OK,heavy-approx,2026-04-27..2026-05-03,6.55,6.25,MISMATCH,0.3,0.3
26019956,4486013,,38.92,0.0,72531,*B2C,OPO,86.0,no-declared,34.88,38.92,national,portugal,34.88,0.0,OK,heavy-approx,2026-04-13..2026-04-19,2.64,2.64,OK,0.0,0.0
26021935,4689037,,38.94,0.0,72531,S-24,TAR,161.28,no-declared,30.93,38.94,national,area_bcn/corto/medio/largo,30.93,0.0,OK,heavy-approx,2026-04-27..2026-05-03,3.01,2.57,MISMATCH,0.44,0.44
ES26016779,4161903,20.5,39.68,5.97,72531,*B2C,LAC,94.05,STRAY-HIGH,36.59,39.68,national,area_bcn/corto/medio/largo,36.59,0.0,OK,heavy-approx,2026-03-30..2026-04-05,2.84,2.83,OK,0.01,0.01
26019916,4486007,,40.03,0.0,72531,S-24,ALI,113.0,no-declared,31.75,40.03,national,area_bcn/corto/medio/largo,31.75,0.0,OK,heavy-approx,2026-04-13..2026-04-19,2.78,2.40,MISMATCH,0.38,0.38
ES26017876,4317413,0.44,40.63,8.66,72531,CLS,IT,0.958,STRAY-HIGH,8.66,40.63,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,6.57,6.57,OK,0.0,0.0
ES26017752,4304637,1.0,40.88,10.35,72531,CLS,IT,0.524,ok,8.66,40.88,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,6.57,6.57,OK,0.0,0.0
26022198,4721405,,41.0,0.0,72531,S-24,IBI,26.082,no-declared,30.36,41.0,national,baleares,30.36,0.0,OK,,2026-04-27..2026-05-03,2.54,2.53,OK,0.01,0.01
26020569,4568035,,41.02,0.0,72531,S-24,MLL,26.006,no-declared,30.36,41.02,national,baleares,30.36,0.0,OK,,2026-04-20..2026-04-26,2.56,2.56,OK,0.0,0.0
ES26022760,4768537,0.14,41.04,10.31,72531,CLS,IT,0.857,STRAY-HIGH,8.66,41.04,international,ITALIA,8.66,0.0,OK,,2026-04-27..2026-05-03,6.73,6.73,OK,0.0,0.0
26020548,4537577,,41.15,0.0,72531,CLS,IT,0.343,no-declared,8.66,41.15,international,ITALIA,8.66,0.0,OK,,2026-04-20..2026-04-26,6.84,6.85,OK,-0.01,-0.01
26021078,4592649,,41.69,0.0,72531,S-24,TOL,130.56,no-declared,36.79,41.69,national,area_bcn/corto/medio/largo,36.79,0.0,OK,heavy-approx,2026-04-20..2026-04-26,3.1,3.10,OK,0.0,0.0
26020008,4486046,,41.76,0.0,72531,CLS,IT,1.75,no-declared,9.47,41.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,6.89,6.89,OK,0.0,0.0
ES26016910,4169134,0.11,41.85,9.27,72531,CLS,IT,1.026,STRAY-HIGH,9.47,41.85,international,ITALIA,9.47,0.0,OK,,2026-03-30..2026-04-05,6.73,6.73,OK,0.0,0.0
26021546,4619518,,41.88,0.0,72531,CLS,IT,1.958,no-declared,9.47,41.88,international,ITALIA,9.47,0.0,OK,,2026-04-20..2026-04-26,7.01,7.01,OK,0.0,0.0
26020017,4486055,,42.76,0.0,72531,CLS,IT,2.399,no-declared,10.3,42.76,international,ITALIA,10.30,0.0,OK,,2026-04-13..2026-04-19,7.06,7.05,OK,0.01,0.01
26021942,4689067,,42.76,0.0,72531,CLS,IT,2.106,no-declared,10.3,42.76,international,ITALIA,10.30,0.0,OK,,2026-04-27..2026-05-03,7.06,7.05,OK,0.01,0.01
26021119_2,4592678,,42.88,0.0,72531,CLS,IT,2.976,no-declared,10.3,42.88,international,ITALIA,10.30,0.0,OK,,2026-04-20..2026-04-26,7.18,7.18,OK,0.0,0.0
26021632,4619551,,43.13,0.0,72531,CLS,IT,2.495,no-declared,10.3,43.13,international,ITALIA,10.30,0.0,OK,,2026-04-20..2026-04-26,7.18,7.18,OK,0.0,0.0
26021635_2,4619554,,43.13,0.0,72531,CLS,IT,2.976,no-declared,10.3,43.13,international,ITALIA,10.30,0.0,OK,,2026-04-20..2026-04-26,7.18,7.18,OK,0.0,0.0
26022112,4689148,,43.99,0.0,72531,CLS,IT,3.2,no-declared,11.12,43.99,international,ITALIA,11.12,0.0,OK,,2026-04-27..2026-05-03,7.22,7.22,OK,0.0,0.0
26021377,4619456,,44.1,0.0,72531,S-24,SEV,126.72,no-declared,35.67,44.1,national,area_bcn/corto/medio/largo,35.67,0.0,OK,heavy-approx,2026-04-20..2026-04-26,3.43,3.01,MISMATCH,0.42,0.42
26021847_3,4636880,,44.11,0.0,72531,CLS,IT,3.869,no-declared,11.12,44.11,international,ITALIA,11.12,0.0,OK,,2026-04-20..2026-04-26,7.34,7.35,OK,-0.01,-0.01
26121734,4636812,,44.34,0.0,72531,S-24,AND,86.4,no-declared,16.68,44.34,national,,,,UNVERIFIED,destination not placeable (AND),2026-04-20..2026-04-26,2.1,1.41,MISMATCH,0.69,0.69
ES26019162,4431632,16.84,51.06,4.89,72531,*B2C,ALI,140.16,STRAY-HIGH,42.46,51.06,national,area_bcn/corto/medio/largo,42.46,0.0,OK,heavy-approx,2026-04-13..2026-04-19,3.6,3.21,MISMATCH,0.39,0.39
ES26018891_2,4402093,,45.32,0.0,72531,CLS,IT,5.916,no-declared,12.44,45.32,international,ITALIA,12.44,0.0,OK,,2026-04-13..2026-04-19,7.48,7.48,OK,0.0,0.0
26021938,4689048,,45.33,0.0,72531,CLS,IT,5.9,no-declared,12.44,45.33,international,ITALIA,12.44,0.0,OK,,2026-04-27..2026-05-03,7.49,7.48,OK,0.01,0.01
ES26022080,4676515,5.3,45.58,14.8,72531,CLS,IT,5.6,ok,12.44,45.58,international,ITALIA,12.44,0.0,OK,,2026-04-27..2026-05-03,7.49,7.48,OK,0.01,0.01
26020800,4568117,,45.64,0.0,72531,S-24,TOL,144.0,no-declared,40.43,45.64,national,area_bcn/corto/medio/largo,40.43,0.0,OK,heavy-approx,2026-04-20..2026-04-26,3.41,3.41,OK,0.0,0.0
26020897,4568202,,45.7,0.0,72531,CLS,IT,5.6,no-declared,12.44,45.7,international,ITALIA,12.44,0.0,OK,,2026-04-20..2026-04-26,7.61,7.62,OK,-0.01,-0.01
26021771,4636832,,45.7,0.0,72531,CLS,IT,5.5,no-declared,12.44,45.7,international,ITALIA,12.44,0.0,OK,,2026-04-20..2026-04-26,7.61,7.62,OK,-0.01,-0.01
26020063,4486105,,46.83,0.0,72531,S-24,HUS,201.6,no-declared,38.53,46.83,national,area_bcn/corto/medio/largo,38.53,0.0,OK,heavy-approx,2026-04-13..2026-04-19,3.3,2.92,MISMATCH,0.38,0.38
26021119,4592677,,47.23,0.0,72531,CLS,IT,9.6,no-declared,13.92,47.23,international,ITALIA,13.92,0.0,OK,,2026-04-20..2026-04-26,7.91,7.92,OK,-0.01,-0.01
C127521 / 157911 SAT,68731,,47.49,0.0,72531,CLS,BAR,1.596,no-declared,39.47,47.49,international,,,,UNVERIFIED,country not in tariff (ESPANA),2026-04-20..2026-04-26,8.02,8.03,OK,-0.01,-0.01
26020406,4537505,,47.75,0.0,72531,S-24,MAD,138.24,no-declared,39.03,47.75,national,area_bcn/corto/medio/largo,39.03,0.0,OK,heavy-approx,2026-04-20..2026-04-26,3.72,3.29,MISMATCH,0.43,0.43
ES26022556,4742859,36.12,49.28,48.47,72531,CICP,IT,36.12,ok,40.73,49.28,,,,,UNVERIFIED,service not modelled (CICP),2026-04-27..2026-05-03,8.15,,NO-INDEX,,
ES26018891_3,4402094,,50.1,0.0,72531,CLS,IT,11.8,no-declared,16.42,50.1,international,ITALIA,16.42,0.0,OK,,2026-04-13..2026-04-19,8.28,8.28,OK,0.0,0.0
26021847_2,4636879,,50.49,0.0,72531,CLS,IT,10.488,no-declared,16.42,50.49,international,ITALIA,16.42,0.0,OK,,2026-04-20..2026-04-26,8.42,8.42,OK,0.0,0.0
26020600,4537602,,51.09,0.0,72531,S-24,ALM,149.76,no-declared,42.11,51.09,national,area_bcn/corto/medio/largo,42.11,0.0,OK,heavy-approx,2026-04-20..2026-04-26,3.98,3.55,MISMATCH,0.43,0.43
26020239,4501163,,51.28,0.0,72531,S-24,LIS,86.0,no-declared,41.13,51.28,national,portugal,41.13,0.0,OK,heavy-approx,2026-04-13..2026-04-19,3.5,3.11,MISMATCH,0.39,0.39
26021635,4619553,,52.19,0.0,72531,CLS,IT,16.65,no-declared,17.83,52.19,international,ITALIA,17.83,0.0,OK,,2026-04-20..2026-04-26,8.71,8.71,OK,0.0,0.0
26022194,4721401,,52.27,0.0,72531,S-24,TOL,153.6,no-declared,43.23,52.27,national,area_bcn/corto/medio/largo,43.23,0.0,OK,heavy-approx,2026-04-27..2026-05-03,4.04,3.60,MISMATCH,0.44,0.44
26020475,4537543,,52.3,0.0,72531,S-24,COR,153.6,no-declared,43.23,52.3,national,area_bcn/corto/medio/largo,43.23,0.0,OK,heavy-approx,2026-04-20..2026-04-26,4.07,3.64,MISMATCH,0.43,0.43
26021847,4636878,,52.3,0.0,72531,CLS,IT,11.0,no-declared,16.42,52.3,international,ITALIA,16.42,0.0,OK,,2026-04-20..2026-04-26,8.73,8.42,MISMATCH,0.31,0.31
Z97X-2604-172292,4449420,,56.71,3.17,72531,*B2C,MAD,165.12,no-declared,50.71,60.29,national,area_bcn/corto/medio/largo,50.71,0.0,OK,heavy-approx,2026-03-30..2026-04-05,4.33,3.92,MISMATCH,0.41,0.41
26021251,4592730,,52.74,0.0,72531,CLS,DE,47.52,no-declared,22.72,52.74,international,ALEMANIA,22.72,0.0,OK,heavy-approx,2026-04-20..2026-04-26,4.62,4.62,OK,0.0,0.0
ES26019240,4430988,56.0,66.15,10.61,72531,*B2C,BAR,180.48,STRAY-HIGH,56.49,66.15,national,area_bcn/corto/medio/largo,50.49-74.43,0.83,MISMATCH,heavy-approx,2026-04-13..2026-04-19,4.66,4.28,MISMATCH,0.38,1.21
26019927,4486001,,54.9,0.0,72531,S-24,MAD,163.2,no-declared,46.03,54.9,national,area_bcn/corto/medio/largo,46.03,0.0,OK,heavy-approx,2026-04-13..2026-04-19,3.87,3.48,MISMATCH,0.39,0.39
ES26016666,4153088,116.42,55.27,59.6,72531,*B2C,OPO,116.42,ok,49.45,55.27,national,portugal,49.45,0.0,OK,heavy-approx,2026-03-30..2026-04-05,3.84,3.82,OK,0.02,0.02
26021145,4592690,,55.66,0.0,72531,S-24,ZAR,176.64,no-declared,49.67,55.66,national,area_bcn/corto/medio/largo,49.67,0.0,OK,heavy-approx,2026-04-20..2026-04-26,4.19,4.19,OK,0.0,0.0
Z97X-2604-172292,4186303,,60.29,3.17,72531,*B2C,MAD,165.12,no-declared,50.71,60.29,national,area_bcn/corto/medio/largo,50.71,0.0,OK,heavy-approx,2026-03-30..2026-04-05,4.33,3.92,MISMATCH,0.41,0.41
26113611,4568212,,57.48,0.0,72531,S-24,LIS,97.0,no-declared,46.3,57.48,national,portugal,46.30,0.0,OK,heavy-approx,2026-04-20..2026-04-26,4.33,3.90,MISMATCH,0.43,0.43
26020436,4537526,,57.72,0.0,72531,S-24,BAR,265.0,no-declared,48.23,57.72,national,area_bcn/corto/medio/largo,48.23,0.0,OK,heavy-approx,2026-04-20..2026-04-26,4.49,4.07,MISMATCH,0.42,0.42
ES26022861,4776391,98.4,57.83,63.49,72531,*B2C,OPO,110.24,ok,46.63,57.83,national,portugal,46.63,0.0,OK,heavy-approx,2026-04-27..2026-05-03,4.33,3.88,MISMATCH,0.45,0.45
ES26022557,4742879,52.6,124.11,64.37,72531,CICP,IT,52.6,ok,54.09,124.11,,,,,UNVERIFIED,service not modelled (CICP),2026-04-27..2026-05-03,20.62,,NO-INDEX,,
26120476,4537584,,58.43,0.0,72531,S-24,AND,140.16,no-declared,26.94,58.43,national,,,,UNVERIFIED,destination not placeable (AND),2026-04-20..2026-04-26,5.93,2.27,MISMATCH,3.66,3.66
ES26019235,4430743,143.0,86.76,26.27,72531,*B2C,MAD,240.55,STRAY-HIGH,75.46,86.76,national,area_bcn/corto/medio/largo,75.46,0.0,OK,heavy-approx,2026-04-13..2026-04-19,6.1,5.71,MISMATCH,0.39,0.39
Z97X-2604-174371,5735944,3.24,63.33,3.02,72531,*B2C,VAL,192.0,STRAY-HIGH,59.29,69.16,national,area_bcn/corto/medio/largo,59.29,0.0,OK,heavy-approx,2026-04-13..2026-04-19,4.87,4.49,MISMATCH,0.38,0.38
C127402 / 155655 SAC,9100197,,61.48,0.0,72531,CLS,BAR,1.428,no-declared,51.44,61.48,international,,,,UNVERIFIED,country not in tariff (ESPANA),2026-03-30..2026-04-05,10.04,10.04,OK,0.0,0.0
C127301 / 158523 SAC,9923680,,63.72,0.0,72531,S-24,BAR,180.88,no-declared,50.79,63.72,national,area_bcn/corto/medio/largo,50.79,0.0,OK,heavy-approx,2026-04-27..2026-05-03,4.93,4.48,MISMATCH,0.45,0.45
26022367,4721560,,63.8,0.0,72531,S-24,MUR,192.0,no-declared,53.87,63.8,national,area_bcn/corto/medio/largo,53.87,0.0,OK,heavy-approx,2026-04-27..2026-05-03,4.93,4.48,MISMATCH,0.45,0.45
C120360 / 149394 SAC,8509414,,63.8,0.0,72531,S-24,BAR,192.0,no-declared,53.87,63.8,national,area_bcn/corto/medio/largo,53.87,0.0,OK,heavy-approx,2026-04-27..2026-05-03,4.93,4.48,MISMATCH,0.45,0.45
Z97X-2604-174371,4407607,3.24,69.16,3.02,72531,*B2C,VAL,192.0,STRAY-HIGH,59.29,69.16,national,area_bcn/corto/medio/largo,59.29,0.0,OK,heavy-approx,2026-04-13..2026-04-19,4.87,4.49,MISMATCH,0.38,0.38
C122983 / 156905 SAT,9641551,,65.3,0.0,72531,CLS,BAR,25.392,no-declared,54.42,65.3,international,,,,UNVERIFIED,country not in tariff (ESPANA),2026-04-13..2026-04-19,10.88,10.87,OK,0.01,0.01
26020341,4501207,,66.04,0.0,72531,S-24,MAD,200.64,no-declared,56.39,66.04,national,area_bcn/corto/medio/largo,56.39,0.0,OK,heavy-approx,2026-04-13..2026-04-19,4.65,4.27,MISMATCH,0.38,0.38
26021067,4592643,,66.27,0.0,72531,S-24,ALI,199.68,no-declared,56.11,66.27,national,area_bcn/corto/medio/largo,56.11,0.0,OK,heavy-approx,2026-04-20..2026-04-26,5.16,4.73,MISMATCH,0.43,0.43
26021137,4592686,,68.7,0.0,72531,S-24,MAD,208.0,no-declared,58.35,68.7,national,area_bcn/corto/medio/largo,58.35,0.0,OK,heavy-approx,2026-04-20..2026-04-26,5.35,4.92,MISMATCH,0.43,0.43
26020054,4486075,,69.86,0.0,72531,*MAR,LIS,0.01,no-declared,3.47,69.86,,,,,UNVERIFIED,service not modelled (*MAR),2026-04-13..2026-04-19,4.73,,NO-INDEX,,
26119999,4486028,,73.31,0.0,72531,S-24,MAD,236.16,no-declared,66.47,73.31,national,area_bcn/corto/medio/largo,66.47,0.0,OK,heavy-approx,2026-04-13..2026-04-19,5.04,5.03,OK,0.01,0.01
26021903,4688993,,73.97,0.0,72531,S-24,LER,355.2,no-declared,67.79,73.97,national,area_bcn/corto/medio/largo,67.79,0.0,OK,heavy-approx,2026-04-27..2026-05-03,5.68,5.64,MISMATCH,0.04,0.04
ES26022824,4770597,204.8,74.33,17.78,72531,*B2C,ALB,204.8,ok,63.58,74.33,national,area_bcn/corto/medio/largo,63.58,0.0,OK,heavy-approx,2026-04-27..2026-05-03,5.75,5.29,MISMATCH,0.46,0.46
26020673,4568039,,74.71,0.0,72531,S-24,BAR,351.36,no-declared,63.89,74.71,national,area_bcn/corto/medio/largo,63.89,0.0,OK,heavy-approx,2026-04-20..2026-04-26,5.82,5.39,MISMATCH,0.43,0.43
26021681,4636801,,76.29,0.0,72531,S-24,SEG,233.0,no-declared,65.35,76.29,national,area_bcn/corto/medio/largo,65.35,0.0,OK,heavy-approx,2026-04-20..2026-04-26,5.94,5.51,MISMATCH,0.43,0.43
Z97X-2604-173923,4370507,3.24,78.61,11.39,72531,*MAR,LAN,16.433,STRAY-HIGH,23.43,78.61,,,,,UNVERIFIED,service not modelled (*MAR),2026-04-13..2026-04-19,1.77,,NO-INDEX,,
Z97X-2604-175008,4453722,3.24,80.39,3.02,72531,*B2C,ZAR,232.32,STRAY-HIGH,72.82,80.39,national,area_bcn/corto/medio/largo,72.82,0.0,OK,heavy-approx,2026-04-13..2026-04-19,5.52,5.51,OK,0.01,0.01
ES26018570,4369127,63.0,82.28,49.86,72531,*B2C,MEN,78.591,ok,49.27,82.28,national,baleares,49.27,0.0,OK,heavy-approx,2026-04-13..2026-04-19,4.11,3.73,MISMATCH,0.38,0.38
Z97X-2604-172909,4303352,3.24,92.6,4.08,72531,*B2C,MAD,256.08,STRAY-HIGH,80.74,92.6,national,area_bcn/corto/medio/largo,80.74,0.0,OK,heavy-approx,2026-04-06..2026-04-12,6.66,6.25,MISMATCH,0.41,0.41
26019912,4486009,,86.87,0.0,72531,S-24,LEO,288.0,no-declared,80.75,86.87,national,area_bcn/corto/medio/largo,80.75,0.0,OK,heavy-approx,2026-04-13..2026-04-19,6.12,6.11,OK,0.01,0.01
ES26019832,4468564,164.0,91.35,35.76,72531,*B2C,ALI,243.84,ok,76.45,91.35,national,area_bcn/corto/medio/largo,76.45,0.0,OK,heavy-approx,2026-04-13..2026-04-19,6.4,6.01,MISMATCH,0.39,0.39
ES26019712,4460297,88.0,111.01,16.37,72531,*B2C,LUG,234.24,STRAY-HIGH,98.19,111.01,national,area_bcn/corto/medio/largo,98.19,0.0,OK,heavy-approx,2026-04-13..2026-04-19,7.82,7.43,MISMATCH,0.39,0.39
ES26019466,4444536,58.96,94.7,11.15,72531,*B2C,LAC,199.68,STRAY-HIGH,82.79,94.7,national,area_bcn/corto/medio/largo,82.79,0.0,OK,heavy-approx,2026-04-13..2026-04-19,6.66,6.27,MISMATCH,0.39,0.39
26020651,4568095,,97.46,0.0,72531,S-24,BAD,291.84,no-declared,81.87,97.46,national,area_bcn/corto/medio/largo,81.87,0.0,OK,heavy-approx,2026-04-20..2026-04-26,7.59,7.15,MISMATCH,0.44,0.44
26021093,4592651,,98.24,0.0,72531,CLS,MC,6.597,no-declared,78.2,98.24,international,,,,UNVERIFIED,country not in tariff (MC),2026-04-20..2026-04-26,19.39,15.91,MISMATCH,3.48,3.48
26020116,4501129,,98.49,0.0,72531,S-24,PAM,297.6,no-declared,83.55,98.49,national,area_bcn/corto/medio/largo,83.55,0.0,OK,heavy-approx,2026-04-13..2026-04-19,6.94,6.55,MISMATCH,0.39,0.39
26021262,4592740,,101.79,0.0,72531,S-24,VAL,316.8,no-declared,88.87,101.79,national,area_bcn/corto/medio/largo,88.87,0.0,OK,heavy-approx,2026-04-20..2026-04-26,7.92,7.49,MISMATCH,0.43,0.43
ES26022588,4748143,237.0,107.62,17.78,72531,*B2C,ALM,237.0,ok,99.07,107.62,national,area_bcn/corto/medio/largo,99.07,0.0,OK,heavy-approx,2026-04-27..2026-05-03,8.3,8.24,MISMATCH,0.06,0.06
ES26022539,4739940,229.0,108.98,17.78,72531,*B2C,LAC,229.0,ok,95.55,108.98,national,area_bcn/corto/medio/largo,95.55,0.0,OK,heavy-approx,2026-04-27..2026-05-03,8.43,7.95,MISMATCH,0.48,0.48
C009019 / 155720 SAT,588425,,109.43,0.0,72531,S-24,BAR,359.04,no-declared,100.91,109.43,national,area_bcn/corto/medio/largo,100.91,0.0,OK,heavy-approx,2026-04-20..2026-04-26,8.52,8.51,OK,0.01,0.01
26021844,4636882,,112.29,0.0,72531,*B2C,OPO,213.12,no-declared,95.04,112.29,national,portugal,95.04,0.0,OK,heavy-approx,2026-04-20..2026-04-26,8.45,8.01,MISMATCH,0.44,0.44
26021093_2,4592652,,112.92,0.0,72531,CLS,MC,14.076,no-declared,93.3,112.92,international,,,,UNVERIFIED,country not in tariff (MC),2026-04-20..2026-04-26,18.97,18.98,OK,-0.01,-0.01
26121444,4619470,,113.67,0.0,72531,*MAR,TEN,52.094,no-declared,45.61,113.67,,,,,UNVERIFIED,service not modelled (*MAR),2026-04-20..2026-04-26,3.85,,NO-INDEX,,
26022152,4689181,,114.79,0.0,72531,S-24,MAD,359.04,no-declared,100.91,114.79,national,area_bcn/corto/medio/largo,100.91,0.0,OK,heavy-approx,2026-04-27..2026-05-03,8.88,8.40,MISMATCH,0.48,0.48
ES26022528,4741702,59.21,124.11,64.37,72531,CICP,IT,59.21,ok,54.09,124.11,,,,,UNVERIFIED,service not modelled (CICP),2026-04-27..2026-05-03,20.62,,NO-INDEX,,
26020255,9916658,,124.45,0.0,72531,CICP,IT,81.6,no-declared,54.09,124.45,,,,,UNVERIFIED,service not modelled (CICP),2026-04-20..2026-04-26,20.96,,NO-INDEX,,
26021797,4636850,,133.06,0.0,72531,S-24,OPO,240.0,no-declared,113.51,133.06,national,portugal,113.51,0.0,OK,heavy-approx,2026-04-20..2026-04-26,10.01,9.57,MISMATCH,0.44,0.44
26022419,4738712,,135.03,0.0,72531,S-24,SAN,91.0,no-declared,25.59,135.03,national,area_bcn/corto/medio/largo,25.59,0.0,OK,heavy-approx,2026-04-27..2026-05-03,10.44,2.13,MISMATCH,8.31,8.31
ES26019637,4456175,124.54,171.06,23.23,72531,*B2C,TOL,360.231,STRAY-HIGH,153.63,171.06,national,area_bcn/corto/medio/largo,153.63,0.0,OK,heavy-approx,2026-04-13..2026-04-19,12.03,11.63,MISMATCH,0.4,0.4
26020352,4501215,,161.11,0.0,72531,S-24,MLL,151.68,no-declared,102.37,161.11,national,baleares,102.37,0.0,OK,heavy-approx,2026-04-13..2026-04-19,8.14,7.75,MISMATCH,0.39,0.39
