ID del pedido,Seguimiento courier,Fecha de envío,Tarifa base,Peso facturable,Peso original,Contra reembolso (COD),Dimensión,Combustible,Paquetes,Seguro,Zona remota,Corrección de dirección,Derechos de exportación,Otros,Total mensajería,Total original,Fecha de recogida,Fecha de entrega,Días en tránsito,Días en tránsito (SLA),Razón,Sobrecargo total,Total esperado (checker),Sobrecargo (checker),Veredicto (checker),Razón (checker)
26021550,4619521,21.05.2026,0.0,43.0,-,0,0,0.0,0.0,0,0,0,0,0.0,15.3,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.3,15.3,0.0,OK,
ES26019187_2,4428257,21.05.2026,0.0,5.5,-,0,0,0.0,0.0,0,0,0,0,0.0,15.33,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.33,15.33,0.0,OK,
ES26019258_2,4431730,21.05.2026,0.0,5.4,-,0,0,0.0,0.0,0,0,0,0,0.0,15.33,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.33,15.33,0.0,OK,
26022237,4721432,21.05.2026,0.0,5.76,-,0,0,0.0,0.0,0,0,0,0,0.0,15.33,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.33,15.33,0.0,OK,
26022351,4721553,21.05.2026,0.0,5.8,-,0,0,0.0,0.0,0,0,0,0,0.0,15.33,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.33,15.33,0.0,OK,
ES26022697,4764717,21.05.2026,22.53,2.3,20.15,0,0,4.28,0.0,0,0,0,0,0.0,15.33,26.81,30.04.2026,06.05.2026,6,4,Delay,15.33,13.19,2.14,OVERCHARGE,Tarifa base
ES26018245,4346124,04.11.2026,4.89,23.65,16.69,0,0,0.0,0.0,0,0,0,0,0.0,15.36,4.89,13.04.2026,15.04.2026,2,1,Delay,15.36,15.36,0.0,OK,
26020105_4,4501122,21.05.2026,0.0,5.59,-,0,0,0.0,0.0,0,0,0,0,0.0,15.37,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.37,15.33,0.04,OK,Combustible
26020655,4537606,21.05.2026,0.0,5.6,-,0,0,0.0,0.0,0,0,0,0,0.0,15.37,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.37,15.37,0.0,OK,
26020751_2,4568094,21.05.2026,0.0,5.92,-,0,0,0.0,0.0,0,0,0,0,0.0,15.37,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.37,15.37,0.0,OK,
26021167,4592710,21.05.2026,0.0,5.84,-,0,0,0.0,0.0,0,0,0,0,0.0,15.37,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.37,15.37,0.0,OK,
26021186,4592723,21.05.2026,0.0,5.51,-,0,0,0.0,0.0,0,0,0,0,0.0,15.37,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.37,15.37,0.0,OK,
26021555,4619527,21.05.2026,0.0,6.0,-,0,0,0.0,0.0,0,0,0,0,0.0,15.37,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.37,15.37,0.0,OK,
26021777,4636836,21.05.2026,0.0,5.45,-,0,0,0.0,0.0,0,0,0,0,0.0,15.37,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.37,15.37,0.0,OK,
26021826,4636863,21.05.2026,0.0,6.0,-,0,0,0.0,0.0,0,0,0,0,0.0,15.37,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.37,15.37,0.0,OK,
ES26017565,4282937,04.08.2026,6.9,64.97,34,0,0,2.42,0.0,0,0,0,0,0.0,25.2,9.32,08.04.2026,09.04.2026,1,1,Rate; Dimensions; Parcels; Other; ShipmentWeight,15.49,25.2,0.0,OK,Peso
155693 SAC / C054406,1031321,04.01.2026,0.0,76.2,-,0,0,0.0,0.0,0,0,0,0,0.0,15.51,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.51,15.5,0.01,OK,
ES26016746,4161251,04.01.2026,5.58,20.77,19.76,0,0,0.39,0.0,0,0,0,0,0.0,15.56,5.97,01.04.2026,07.04.2026,6,1,Delay,15.56,15.56,0.0,OK,
Z97X-2604-172293,4186428,04.02.2026,2.96,21.55,-,0,0,0.21,0.0,0,0,0,0,0.0,15.56,3.17,02.04.2026,07.04.2026,5,1,Delay,15.56,15.56,0.0,OK,
26020035,4486072,21.05.2026,0.0,5.6,-,0,0,0.0,0.0,0,0,0,0,0.0,15.58,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.58,15.58,0.0,OK,
26020549,4537579,21.05.2026,0.0,5.5,-,0,0,0.0,0.0,0,0,0,0,0.0,15.62,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.62,15.62,0.0,OK,
26021390,4619467,21.05.2026,0.0,6.0,-,0,0,0.0,0.0,0,0,0,0,0.0,15.62,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.62,15.62,0.0,OK,
26021629,4619547,21.05.2026,0.0,5.6,-,0,0,0.0,0.0,0,0,0,0,0.0,15.62,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.62,15.62,0.0,OK,
ES26019572,4554141,21.05.2026,12.41,78.0,65.4,0,0,0.0,0.0,0,0,0,0,0.0,29.21,12.41,16.04.2026,21.05.2026,0,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,15.8,,,UNVERIFIED,
ES26019339,4435286,21.05.2026,5.58,23.64,21.43,0,0,0.0,0.2,0,0,0,0,0.0,15.83,5.78,15.04.2026,24.04.2026,9,1,Delay,15.83,15.84,-0.01,OK,
26020105_2,4501120,21.05.2026,0.0,6.6,-,0,0,0.0,0.0,0,0,0,0,0.0,15.96,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.96,15.91,0.05,OK,Combustible
26020861,4568132,21.05.2026,0.0,6.4,-,0,0,0.0,0.0,0,0,0,0,0.0,15.96,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.96,15.96,0.0,OK,
26021108,4592659,21.05.2026,0.0,6.8,-,0,0,0.0,0.0,0,0,0,0,0.0,15.96,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.96,15.96,0.0,OK,
26021110,4592662,21.05.2026,0.0,6.8,-,0,0,0.0,0.0,0,0,0,0,0.0,15.96,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.96,15.96,0.0,OK,
26021325,4592762,21.05.2026,0.0,6.09,-,0,0,0.0,0.0,0,0,0,0,0.0,15.96,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.96,15.96,0.0,OK,
26021782,4636840,21.05.2026,0.0,6.6,-,0,0,0.0,0.0,0,0,0,0,0.0,15.96,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.96,15.96,0.0,OK,
26021822_2,4636856,21.05.2026,0.0,6.8,-,0,0,0.0,0.0,0,0,0,0,0.0,15.96,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,15.96,15.96,0.0,OK,
ES26017568,4283133,04.08.2026,5.58,64.85,22.3,0,0,1.96,0.2,0,0,0,0,0.0,25.4,7.74,08.04.2026,15.04.2026,7,1,Rate; Dimensions; Parcels; Other; ShipmentWeight,16.01,25.4,0.0,OK,Peso
26021483,4619500,21.05.2026,0.0,5.3,-,0,0,0.0,0.0,0,0,0,0,0.0,16.05,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.05,16.05,0.0,OK,
FR26017435_2,4272416,04.08.2026,0.0,10.8,-,0,0,0.0,0.0,0,0,0,0,0.0,16.09,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.09,16.09,0.0,OK,
26021557,4619529,21.05.2026,0.0,6.0,-,0,0,0.0,0.0,0,0,0,0,0.0,16.15,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.15,16.15,0.0,OK,
FR26022483,4735098,21.05.2026,13.13,12.45,11.2,0,0,2.49,0.0,0,0,0,0,0.0,16.16,15.62,29.04.2026,05.05.2026,6,3,Delay,16.16,16.15,0.01,OK,
26020458,4537537,21.05.2026,0.0,52.15,-,0,0,0.0,0.0,0,0,0,0,0.0,16.21,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.21,16.21,0.0,OK,
ES26019143,4426062,21.05.2026,13.26,7.4,8,0,0,0.0,0.0,0,0,0,0,0.0,16.31,13.26,15.04.2026,22.04.2026,7,4,Delay,16.31,16.31,0.0,OK,
26021941,4689065,21.05.2026,0.0,8.0,-,0,0,0.0,0.0,0,0,0,0,0.0,16.31,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.31,16.31,0.0,OK,
26022087,4689140,21.05.2026,0.0,7.4,-,0,0,0.0,0.0,0,0,0,0,0.0,16.31,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.31,16.31,0.0,OK,
26022252,4721444,21.05.2026,0.0,7.75,-,0,0,0.0,0.0,0,0,0,0,0.0,16.31,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.31,16.31,0.0,OK,
26022375,4721576,21.05.2026,0.0,7.71,-,0,0,0.0,0.0,0,0,0,0,0.0,16.31,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.31,16.31,0.0,OK,
26020686,4568047,21.05.2026,0.0,6.53,-,0,0,0.0,0.0,0,0,0,0,0.0,16.35,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.35,16.35,0.0,OK,
26021037,4592638,21.05.2026,0.0,6.36,-,0,0,0.0,0.0,0,0,0,0,0.0,16.35,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.35,16.35,0.0,OK,
26021739,4636819,21.05.2026,0.0,6.53,-,0,0,0.0,0.0,0,0,0,0,0.0,16.35,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.35,16.35,0.0,OK,
26021779,4636838,21.05.2026,0.0,6.35,-,0,0,0.0,0.0,0,0,0,0,0.0,16.35,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.35,16.35,0.0,OK,
26020095,4501113,21.05.2026,0.0,7.9,-,0,0,0.0,0.0,0,0,0,0,0.0,16.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.36,16.31,0.05,OK,Combustible
26020105_3,4501121,21.05.2026,0.0,7.4,-,0,0,0.0,0.0,0,0,0,0,0.0,16.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.36,16.31,0.05,OK,Combustible
26021326,4592763,21.05.2026,0.0,7.3,-,0,0,0.0,0.0,0,0,0,0,0.0,16.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.36,16.36,0.0,OK,
C119843 / 158041 SAC,165596,21.05.2026,0.0,0.4,-,0,0,0.0,0.0,0,0,0,0,0.0,16.44,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.44,16.44,0.0,UNVERIFIED,
26021636,4619555,21.05.2026,0.0,11.2,-,0,0,0.0,0.0,0,0,0,0,0.0,16.45,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.45,16.45,0.0,OK,
Z97X-2604-172301,4187699,04.02.2026,2.96,25.86,-,0,0,0.21,0.0,0,3,0,0,0.0,16.63,3.17,02.04.2026,06.04.2026,4,1,Delay,16.63,16.62,0.01,OK,
ES26017698_2,4299285,04.09.2026,0.0,8.2,-,0,0,0.0,0.0,0,0,0,0,0.0,16.64,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.64,16.64,0.0,OK,
156687 SAT / C076773,2502674,21.05.2026,0.0,7.22,-,0,0,0.0,0.0,0,0,0,0,0.0,16.65,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.65,8.92,7.73,OVERCHARGE,Tarifa base
-,95419,21.05.2026,0.0,27.43,-,0,0,0.0,0.0,0,0,0,0,0.0,16.69,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.69,,,UNVERIFIED,
26020241,4501170,21.05.2026,0.0,28.5,-,0,0,0.0,0.0,0,0,0,0,0.0,16.69,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.69,16.69,0.0,OK,
ES26018324_2,4346328,04.11.2026,0.0,8.3,-,0,0,0.0,0.0,0,0,0,0,0.0,16.71,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.71,16.64,0.07,OK,Combustible
26020019,4486057,21.05.2026,0.0,8.4,-,0,0,0.0,0.0,0,0,0,0,0.0,16.71,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.71,16.71,0.0,OK,
ES26022529_2,4739349,21.05.2026,0.0,8.45,-,0,0,0.0,0.0,0,0,0,0,0.0,16.71,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.71,16.71,0.0,OK,
26021179,4592720,21.05.2026,0.0,8.13,-,0,0,0.0,0.0,0,0,0,0,0.0,16.75,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.75,16.75,0.0,OK,
ES26019478,4450008,21.05.2026,8.51,18.74,7.03,0,0,0.0,0.0,0,0,0,0,0.0,28.47,8.51,16.04.2026,17.04.2026,1,2,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,16.96,28.47,0.0,OK,Peso
26021946,4689073,21.05.2026,0.0,8.15,-,0,0,0.0,0.0,0,0,0,0,0.0,16.96,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,16.96,16.96,0.0,OK,
26020464,4537540,21.05.2026,0.0,53.45,-,0,0,0.0,0.0,0,0,0,0,0.0,17.01,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.01,17.01,0.0,OK,
Z97X-2604-172313,4188949,04.02.2026,3.47,24.3,-,0,0,0.24,0.0,0,0,0,0,0.0,17.08,3.71,07.04.2026,09.04.2026,2,1,Delay,17.08,17.07,0.01,OK,
Z97X-2604-172314,4188997,04.02.2026,3.47,23.4,-,0,0,0.24,0.0,0,0,0,0,0.0,17.08,3.71,07.04.2026,09.04.2026,2,1,Delay,17.08,17.07,0.01,OK,
ES26018881_2,4401692,21.05.2026,0.0,9.55,-,0,0,0.0,0.0,0,0,0,0,0.0,17.1,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.1,17.1,0.0,OK,
ES26019501_2,4451115,21.05.2026,0.0,9.6,-,0,0,0.0,0.0,0,0,0,0,0.0,17.1,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.1,17.1,0.0,OK,
26021934,4689034,21.05.2026,0.0,10.0,-,0,0,0.0,0.0,0,0,0,0,0.0,17.1,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.1,17.1,0.0,OK,
26021940_2,4689061,21.05.2026,0.0,9.2,-,0,0,0.0,0.0,0,0,0,0,0.0,17.1,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.1,17.1,0.0,OK,
26022215,4721422,21.05.2026,0.0,9.4,-,0,0,0.0,0.0,0,0,0,0,0.0,17.1,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.1,17.1,0.0,OK,
26022254,4721453,21.05.2026,0.0,9.8,-,0,0,0.0,0.0,0,0,0,0,0.0,17.1,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.1,17.1,0.0,OK,
ES26022771_2,4769058,21.05.2026,0.0,9.6,-,0,0,0.0,0.0,0,0,0,0,0.0,17.1,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.1,17.1,0.0,OK,
26020740,4568078,21.05.2026,0.0,9.65,-,0,0,0.0,0.0,0,0,0,0,0.0,17.15,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.15,17.15,0.0,OK,
26021113,4592664,21.05.2026,0.0,9.6,-,0,0,0.0,0.0,0,0,0,0,0.0,17.15,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.15,17.15,0.0,OK,
26021828,4636865,21.05.2026,0.0,9.65,-,0,0,0.0,0.0,0,0,0,0,0.0,17.15,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.15,17.15,0.0,OK,
26021833,4636869,21.05.2026,0.0,9.65,-,0,0,0.0,0.0,0,0,0,0,0.0,17.15,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.15,17.15,0.0,OK,
26021858,4636888,21.05.2026,0.0,9.8,-,0,0,0.0,0.0,0,0,0,0,0.0,17.15,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.15,17.15,0.0,OK,
26021858_2,4636889,21.05.2026,0.0,9.6,-,0,0,0.0,0.0,0,0,0,0,0.0,17.15,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.15,17.15,0.0,OK,
26020882,4568177,21.05.2026,0.0,7.9,-,0,0,0.0,0.0,0,0,0,0,0.0,17.2,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.2,17.2,0.0,OK,
FR26017661_2,4298392,04.09.2026,0.0,16.6,-,0,0,0.0,0.0,0,0,0,0,0.0,17.24,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.24,17.24,0.0,OK,
71009630250,2503174,21.05.2026,0.0,9.78,-,0,0,0.0,0.0,0,0,0,0,0.0,17.25,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.25,9.52,7.73,OVERCHARGE,Tarifa base
26021479,4619498,21.05.2026,0.0,9.7,-,0,0,0.0,0.0,0,0,0,0,0.0,17.25,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.25,17.25,0.0,OK,
ES26017626,4295561,04.09.2026,11.51,60.96,60.96,0,0,4.04,0.0,0,0,0,0,0.0,17.31,15.55,09.04.2026,15.04.2026,6,1,Delay,17.31,17.3,0.01,OK,
C122800 / 157350 SAT,9809162,21.05.2026,0.0,1.34,-,0,0,0.0,0.0,0,0,0,0,0.0,17.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.36,17.36,0.0,UNVERIFIED,
26021343,4592778,21.05.2026,0.0,9.1,-,0,0,0.0,0.0,0,0,0,0,0.0,17.4,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.4,17.4,0.0,OK,
26020767,4568100,21.05.2026,0.0,8.99,-,0,0,0.0,0.0,0,0,0,0,0.0,17.45,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.45,17.45,0.0,OK,
26022126,4689169,21.05.2026,0.0,15.88,-,0,0,0.0,0.0,0,0,0,0,0.0,17.56,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.56,17.56,0.0,OK,
26022023,4689174,21.05.2026,0.0,15.4,-,0,0,0.0,0.0,0,0,0,0,0.0,17.56,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.56,17.56,0.0,OK,
ES26019595,4454218,21.05.2026,3.18,62.75,4.43,0,0,0.0,0.0,0,0,0,0,0.0,24.81,3.18,16.04.2026,17.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,17.63,24.81,0.0,OK,Peso
Z97X-2604-173654_2,4347656,04.11.2026,0.0,8.05,-,0,0,0.0,0.0,0,0,0,0,0.0,17.82,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,17.82,17.75,0.07,OK,Combustible
C127948 / 156998 SAT,178238,21.05.2026,0.0,4.0,-,0,0,0.0,0.0,0,0,0,0,0.0,18.01,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,18.01,18.01,0.0,UNVERIFIED,
26020288,4501189,21.05.2026,0.0,59.55,-,0,0,0.0,0.0,0,0,0,0,0.0,18.19,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,18.19,18.19,0.0,OK,
ES26018465,4362835,21.05.2026,5.58,25.95,23.2,0,0,0.0,0.2,0,0,0,0,0.0,18.26,5.78,13.04.2026,16.04.2026,3,1,Delay,18.26,18.26,0.0,OK,
ES26016957,4171732,04.01.2026,6.23,29.3,26.06,0,0,0.44,0.0,0,0,0,0,0.0,18.29,6.67,01.04.2026,07.04.2026,6,1,Extreme Delay,18.29,18.29,0.0,OK,
Z97X-2604-172279,4184937,04.02.2026,2.96,33.2,-,0,0,0.21,0.0,0,0,0,0,0.0,18.29,3.17,02.04.2026,06.04.2026,4,1,Delay,18.29,18.29,0.0,OK,
26022310,4721517,21.05.2026,0.0,38.6,-,0,0,0.0,0.0,0,0,0,0,0.0,18.38,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,18.38,17.96,0.42,OK,Combustible
ES26022671,4763493,21.05.2026,16.79,27.16,27.15,0,0,4.37,0.2,0,0,0,0,0.0,18.4,21.36,30.04.2026,04.05.2026,4,1,Delay,18.4,18.39,0.01,OK,
ES26018709,4376422,21.05.2026,5.58,25.6,23.41,0,0,0.0,0.3,0,0,0,0,0.0,18.46,5.88,13.04.2026,15.04.2026,2,1,Delay,18.46,18.46,0.0,OK,
Z97X-2604-172284,4185562,04.02.2026,2.96,29.87,-,0,0,0.21,0.0,0,0,0,0,0.0,18.49,3.17,02.04.2026,08.04.2026,6,1,Delay,18.49,18.49,0.0,OK,
ES26019018,4408992,21.05.2026,2.96,26.01,0.1,0,0,0.0,0.0,0,0,0,0,0.0,18.56,2.96,14.04.2026,16.04.2026,2,1,Delay,18.56,18.56,0.0,OK,
ES26019167,4427531,21.05.2026,6.9,40.2,32.4,0,0,0.0,0.4,0,0,0,0,0.0,18.66,7.3,15.04.2026,17.04.2026,2,1,Delay,18.66,18.66,0.0,OK,
ES26022584,4747687,21.05.2026,9.55,5.8,0.1,0,0,1.81,0.0,0,0,0,0,0.0,18.73,11.36,29.04.2026,07.05.2026,8,5,Delay,18.73,18.73,0.0,OK,
ES26020415,4518456,21.05.2026,5.58,26.7,21.44,0,0,1.45,0.4,0,0,0,0,0.0,18.81,7.43,20.04.2026,22.04.2026,2,1,Delay,18.81,18.81,0.0,OK,
26022191,4721399,21.05.2026,0.0,6.6,-,0,0,0.0,0.0,0,0,0,0,0.0,19.59,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,19.59,19.33,0.26,OK,Combustible
ES26019330,4435012,21.05.2026,4.89,69.12,18.08,0,0,0.0,0.0,0,0,0,0,0.0,25.85,4.89,16.04.2026,17.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,19.96,25.47,0.38,OK,Combustible; Peso
ES26022906,4781294,21.05.2026,19.87,52.14,52.14,0,0,5.17,0.0,0,0,0,0,0.0,19.96,25.04,30.04.2026,05.05.2026,5,1,Delay,19.96,19.54,0.42,OK,Combustible
ES26016927_2,4170345,04.01.2026,0.0,12.05,-,0,0,0.0,0.0,0,0,0,0,0.0,20.03,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.03,20.03,0.0,OK,
Z97X-2604-172386_2,4235784,04.07.2026,0.0,11.2,-,0,0,0.0,0.0,0,0,0,0,0.0,20.03,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.03,20.03,0.0,OK,
Z97X-2604-172395_2,4237800,04.07.2026,0.0,13.9,-,0,0,0.0,0.0,0,0,0,0,0.0,20.03,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.03,20.03,0.0,OK,
ES26017894_2,4318056,04.09.2026,0.0,11.4,-,0,0,0.0,0.0,0,0,0,0,0.0,20.03,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.03,20.03,0.0,OK,
ES26017904,4319601,04.09.2026,16.42,12.2,11.04,0,0,0.0,0.0,0,0,0,0,0.0,20.03,16.42,10.04.2026,20.04.2026,10,4,Delay,20.03,20.03,0.0,OK,
ES26016799,4162299,04.01.2026,6.1,25.54,12.6,0,0,0.43,0.0,0,0,0,0,0.0,20.07,6.53,01.04.2026,06.04.2026,5,1,Delay,20.07,20.07,0.0,OK,Peso
26020022,4486060,21.05.2026,0.0,13.4,-,0,0,0.0,0.0,0,0,0,0,0.0,20.1,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.1,20.1,0.0,OK,
26021939,4689051,21.05.2026,0.0,10.3,-,0,0,0.0,0.0,0,0,0,0,0.0,20.1,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.1,20.1,0.0,OK,
ES26022516_2,4738251,21.05.2026,0.0,12.6,-,0,0,0.0,0.0,0,0,0,0,0.0,20.1,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.1,20.1,0.0,OK,
ES26022521_2,4738538,21.05.2026,0.0,10.85,-,0,0,0.0,0.0,0,0,0,0,0.0,20.1,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.1,20.1,0.0,OK,
ES26022697_2,4764718,21.05.2026,0.0,11.4,-,0,0,0.0,0.0,0,0,0,0,0.0,20.1,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.1,20.1,0.0,OK,
26020754_3,4568098,21.05.2026,0.0,13.2,-,0,0,0.0,0.0,0,0,0,0,0.0,20.16,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.16,20.16,0.0,OK,
26021179_2,4592721,21.05.2026,0.0,12.8,-,0,0,0.0,0.0,0,0,0,0,0.0,20.16,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.16,20.16,0.0,OK,
26021825_2,4636861,21.05.2026,0.0,12.6,-,0,0,0.0,0.0,0,0,0,0,0.0,20.16,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.16,20.16,0.0,OK,
ES26022683,4763943,21.05.2026,20.31,35.0,35,0,0,5.28,0.0,0,0,0,0,0.0,20.18,25.59,30.04.2026,05.05.2026,5,1,Delay,20.18,20.17,0.01,OK,
26121486,4619533,21.05.2026,0.0,60.48,-,0,0,0.0,0.0,0,0,0,0,0.0,20.44,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.44,20.44,0.0,OK,
26021097,4592654,21.05.2026,0.0,0.9,-,0,0,0.0,0.0,0,0,0,0,0.0,20.45,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.45,,,UNVERIFIED,
26020789,4568122,21.05.2026,0.0,103.0,-,0,0,0.0,0.0,0,0,0,0,0.0,20.68,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.68,20.68,0.0,OK,
26021071,4592646,21.05.2026,0.0,56.46,-,0,0,0.0,0.0,0,0,0,0,0.0,20.68,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,20.68,20.42,0.26,OK,Combustible
26020559,4537582,21.05.2026,0.0,1.91,-,0,0,0.0,0.0,0,0,0,0,0.0,21.01,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,21.01,21.01,0.0,OK,
26020700,4568050,21.05.2026,0.0,11.98,-,0,0,0.0,0.0,0,0,0,0,0.0,21.34,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,21.34,21.34,0.0,OK,
Z97X-2604-172276,4184581,04.02.2026,5.81,10.8,-,0,0,0.41,0.0,0,0,0,0,0.0,21.5,6.22,02.04.2026,07.04.2026,5,2,Delay,21.5,21.49,0.01,OK,
26121507,4636785,21.05.2026,0.0,1.0,-,0,0,0.0,0.0,0,0,0,0,0.0,21.51,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,21.51,,,UNVERIFIED,
ES26018798_2,4398803,21.05.2026,0.0,17.8,-,0,0,0.0,0.0,0,0,0,0,0.0,21.79,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,21.79,21.79,0.0,OK,
26020002_2,4486035,21.05.2026,0.0,15.57,-,0,0,0.0,0.0,0,0,0,0,0.0,21.79,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,21.79,21.79,0.0,OK,
26022375_2,4721578,21.05.2026,0.0,15.74,-,0,0,0.0,0.0,0,0,0,0,0.0,21.8,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,21.8,21.79,0.01,OK,
26022509,4738746,21.05.2026,0.0,15.6,-,0,0,0.0,0.0,0,0,0,0,0.0,21.8,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,21.8,21.79,0.01,OK,
26020105,4501119,21.05.2026,0.0,16.05,-,0,0,0.0,0.0,0,0,0,0,0.0,21.85,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,21.85,21.79,0.06,OK,Combustible
